2;tcp;smtp;SF;1591;372;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0.00;0.00;0.00;0.00;1.00;0.00;1.00;181;147;0.81;0.02;0.01;0.00;0.00;0.00;0.00;0.00;normal
9052;udp;other;SF;146;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0.00;0.00;0.00;0.00;0.50;0.50;0.00;255;2;0.01;0.66;0.99;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;http;SF;290;3006;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;11;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;csnet_ns;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;11;1.00;1.00;0.00;0.00;0.10;0.08;0.00;255;11;0.04;0.07;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;udp;private;SF;28;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;80;0.31;0.02;0.31;0.00;0.00;0.00;0.00;0.00;anomaly
0;tcp;http;SF;255;861;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;44;0.02;0.02;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;ftp_data;SF;334;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0.00;0.00;0.00;0.00;1.00;0.00;0.00;4;38;1.00;0.00;1.00;0.18;0.00;0.00;0.00;0.00;anomaly
0;tcp;ftp_data;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;17;1.00;1.00;0.00;0.00;0.07;0.05;0.00;255;5;0.02;0.07;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;tcp;http;SF;302;498;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;10;0.00;0.00;0.00;0.00;1.00;0.00;0.00;131;255;1.00;0.00;0.01;0.04;0.00;0.00;0.00;0.00;normal
0;tcp;private;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;4;0.00;0.00;1.00;1.00;0.07;0.10;0.00;255;4;0.02;0.08;0.00;0.00;0.00;0.00;1.00;1.00;anomaly
0;udp;private;SF;28;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;2;0.01;0.02;0.01;0.00;0.00;0.00;0.77;0.00;anomaly
0;tcp;http;SF;220;1398;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;26;42;0.00;0.00;0.00;0.00;1.00;0.00;0.05;26;255;1.00;0.00;0.04;0.03;0.00;0.00;0.00;0.00;normal
0;udp;domain_u;SF;43;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;120;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;245;0.96;0.01;0.01;0.00;0.00;0.00;0.00;0.00;normal
0;udp;domain_u;SF;44;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;75;0.00;0.00;0.00;0.00;1.00;0.00;0.03;122;212;0.88;0.02;0.88;0.01;0.00;0.00;0.08;0.00;normal
0;icmp;eco_i;SF;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0.00;0.00;0.00;0.00;1.00;0.00;1.00;2;46;1.00;0.00;1.00;0.26;0.00;0.00;0.00;0.00;anomaly
0;tcp;uucp;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;9;1.00;1.00;0.00;0.00;0.07;0.06;0.00;255;11;0.04;0.07;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;tcp;finger;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;12;1.00;1.00;0.00;0.00;0.50;0.08;0.00;255;59;0.23;0.04;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;udp;domain_u;SF;43;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;228;0.00;0.00;0.00;0.00;1.00;0.00;0.01;255;255;1.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;ftp_data;SF;641;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0.00;0.00;0.00;0.00;1.00;0.00;0.00;175;48;0.25;0.02;0.25;0.04;0.00;0.00;0.00;0.00;normal
0;tcp;private;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206;4;0.00;0.00;1.00;1.00;0.02;0.06;0.00;255;4;0.02;0.08;0.00;0.00;0.00;0.00;1.00;1.00;anomaly
0;tcp;private;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;1;0.10;0.00;0.89;1.00;0.01;1.00;0.00;255;1;0.00;0.84;0.00;0.00;0.07;0.00;0.62;1.00;anomaly
0;tcp;http;SF;310;2794;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;4;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;private;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;10;0.00;0.00;1.00;1.00;0.16;0.08;0.00;255;10;0.04;0.07;0.00;0.00;0.00;0.00;1.00;1.00;anomaly
0;tcp;smtp;SF;696;333;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;109;133;0.39;0.04;0.01;0.02;0.00;0.00;0.00;0.00;normal
0;tcp;netbios_dgm;RSTR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;1.00;1.00;1.00;0.00;0.00;236;1;0.00;0.58;0.58;0.00;0.00;0.00;0.58;1.00;anomaly
0;tcp;http;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;19;1.00;1.00;0.00;0.00;0.37;0.08;0.00;255;67;0.26;0.02;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;tcp;netbios_dgm;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;7;0.00;0.00;1.00;1.00;0.06;0.06;0.00;255;6;0.02;0.07;0.00;0.00;0.00;0.00;1.00;1.00;anomaly
0;tcp;supdup;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;21;1.00;1.00;0.00;0.00;0.12;0.06;0.00;255;21;0.08;0.06;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;tcp;http;SF;221;2878;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;21;58;1.00;0.00;0.05;0.03;0.00;0.00;0.00;0.00;normal
0;tcp;private;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;16;1.00;1.00;0.00;0.00;0.11;0.06;0.00;255;31;0.12;0.05;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;icmp;urp_i;SF;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0.00;0.00;0.00;0.00;0.67;0.67;0.00;255;93;0.36;0.01;0.46;0.00;0.00;0.00;0.00;0.00;normal
0;udp;domain_u;SF;42;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;0.00;0.00;0.00;0.00;1.00;0.00;0.21;84;83;0.99;0.02;0.01;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;private;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;6;1.00;1.00;0.00;0.00;0.04;0.06;0.00;255;6;0.02;0.07;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;tcp;ftp_data;SF;12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;44;47;0.55;0.07;0.55;0.04;0.00;0.00;0.00;0.00;normal
0;tcp;auth;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;9;1.00;1.00;0.00;0.00;0.03;0.06;0.00;255;9;0.04;0.06;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;tcp;http;SF;210;2790;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;27;0.00;0.00;0.00;0.00;1.00;0.00;0.11;48;255;1.00;0.00;0.02;0.09;0.00;0.00;0.00;0.00;normal
0;tcp;http;SF;321;5683;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;10;0.00;0.00;0.00;0.00;1.00;0.00;0.00;168;255;1.00;0.00;0.01;0.04;0.00;0.00;0.00;0.00;normal
0;tcp;private;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;8;0.00;0.00;1.00;1.00;0.03;0.06;0.00;255;8;0.03;0.07;0.00;0.00;0.00;0.00;1.00;1.00;anomaly
0;tcp;http;SF;329;3982;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;31;0.00;0.00;0.00;0.00;1.00;0.00;0.10;24;255;1.00;0.00;0.04;0.05;0.00;0.00;0.00;0.00;normal
0;tcp;uucp_path;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;7;0.00;0.00;1.00;1.00;0.05;0.07;0.00;255;7;0.03;0.07;0.00;0.00;0.00;0.00;1.00;1.00;anomaly
0;tcp;domain;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;19;1.00;1.00;0.00;0.00;0.09;0.05;0.00;255;2;0.01;0.07;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;icmp;eco_i;SF;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1;95;1.00;0.00;1.00;0.51;0.00;0.00;0.00;0.00;anomaly
0;tcp;http;SF;320;379;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;9;0.00;0.00;0.00;0.00;1.00;0.00;0.00;123;255;1.00;0.00;0.01;0.02;0.00;0.00;0.00;0.00;normal
0;tcp;private;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;7;1.00;1.00;0.00;0.00;0.03;0.05;0.00;72;7;0.10;0.11;0.01;0.00;0.97;1.00;0.00;0.00;anomaly
0;tcp;http;SF;225;3762;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;10;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;ftp;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;13;1.00;1.00;0.00;0.00;0.05;0.06;0.00;255;1;0.00;0.07;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;tcp;private;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;15;0.00;0.00;1.00;1.00;0.11;0.05;0.00;255;15;0.06;0.06;0.00;0.00;0.00;0.00;1.00;1.00;anomaly
315;udp;other;SF;146;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0.00;0.00;0.00;0.00;0.67;0.67;0.00;117;2;0.02;0.54;0.78;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;http;SF;247;1416;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;11;0.00;0.00;0.00;0.00;1.00;0.00;0.00;156;255;1.00;0.00;0.01;0.09;0.00;0.00;0.46;0.61;normal
0;tcp;http;SF;353;1483;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;9;0.00;0.00;0.00;0.00;1.00;0.00;0.33;255;255;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;udp;domain_u;SF;44;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;189;0.00;0.00;0.00;0.00;0.99;0.02;0.01;255;254;1.00;0.01;0.01;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;private;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;18;0.00;0.00;1.00;1.00;0.12;0.05;0.00;255;10;0.04;0.08;0.00;0.00;0.00;0.00;1.00;1.00;anomaly
0;tcp;csnet_ns;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;6;1.00;1.00;0.00;0.00;0.02;0.06;0.00;255;3;0.01;0.07;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
2;tcp;smtp;SF;3065;331;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0.00;0.00;0.00;0.00;1.00;0.00;1.00;243;119;0.48;0.02;0.00;0.02;0.01;0.02;0.00;0.00;normal
0;udp;other;SF;102;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;7;1;0.14;0.29;0.14;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;http;SF;259;750;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;5;0.00;0.00;0.00;0.00;1.00;0.00;0.40;4;255;1.00;0.00;0.25;0.03;0.00;0.00;0.00;0.00;normal
1082;udp;other;SF;147;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;2;0.01;0.42;0.86;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;private;S0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;16;1.00;1.00;0.00;0.00;0.12;0.05;0.00;255;12;0.05;0.05;0.00;0.00;1.00;1.00;0.00;0.00;anomaly
0;tcp;http;SF;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;0.03;0.03;0.00;0.00;1.00;0.00;0.00;255;255;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;http;SF;309;306;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;66;255;1.00;0.00;0.02;0.02;0.00;0.00;0.00;0.00;normal
0;tcp;http;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0.00;0.00;1.00;1.00;1.00;0.00;1.00;1;247;1.00;0.00;1.00;0.15;0.00;0.00;1.00;0.68;normal
0;tcp;http;SF;278;7227;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;3;0.00;0.00;0.00;0.00;1.00;0.00;0.00;153;255;1.00;0.00;0.01;0.05;0.00;0.00;0.00;0.00;normal
0;udp;private;SF;28;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;82;0.00;0.00;0.00;0.00;1.00;0.00;0.00;255;182;0.71;0.29;0.71;0.00;0.09;0.00;0.20;0.00;anomaly
0;tcp;http;SF;313;761;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;43;255;1.00;0.00;0.02;0.03;0.00;0.00;0.00;0.00;normal
0;tcp;http;SF;219;1212;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;15;0.00;0.00;0.00;0.00;1.00;0.00;0.00;242;255;1.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;normal
0;tcp;http;SF;245;9165;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;0.00;0.00;0.00;0.00;1.00;0.00;0.67;10;255;1.00;0.00;0.10;0.05;0.00;0.00;0.00;0.00;normal
0;tcp;http;SF;328;2243;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;21;21;0.00;0.00;0.00;0.00;1.00;0.00;0.00;21;255;1.00;0.00;0.05;0.04;0.00;0.00;0.00;0.00;normal
0;tcp;http;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;1.00;1.00;1.00;0.00;0.00;23;249;1.00;0.00;0.04;0.10;0.00;0.00;1.00;0.96;normal
0;tcp;http;SF;251;301;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;7;0.00;0.00;0.00;0.00;1.00;0.00;0.29;255;252;0.99;0.01;0.00;0.00;0.00;0.00;0.00;0.00;normal
0;tcp;smtp;SF;2089;335;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0.00;0.00;0.00;0.00;0.50;1.00;1.00;255;152;0.60;0.03;0.00;0.00;0.01;0.02;0.00;0.01;normal
0;tcp;http;REJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;1.00;1.00;1.00;0.00;0.00;6;255;1.00;0.00;0.17;0.21;0.00;0.00;1.00;0.88;normal
0;tcp;http;SF;237;511;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0.00;0.00;0.00;0.00;1.00;0.00;0.00;3;255;1.00;0.00;0.33;0.01;0.00;0.00;0.00;0.00;normal
0;tcp;http;SF;324;431;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;5;0.00;0.00;0.00;0.00;1.00;0.00;0.40;107;255;1.00;0.00;0.01;0.02;0.00;0.00;0.00;0.00;normal
25950;tcp;private;RSTR;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0.00;0.00;1.00;1.00;1.00;0.00;0.00;255;2;0.01;0.69;1.00;0.00;0.00;0.00;1.00;1.00;anomaly
